VERSIE,DATUM_BESTAND,PEILDATUM,DIAGNOSE_CD,SPECIALISME_CD,DIAGNOSE_OMSCHRIJVING
1.0,2017-04-18,2017-04-01,6122,0316,Overige en/of niet gespecificeerde maligniteiten m.u.v. carcinomen zoals geclassificeerd bij 6121
1.0,2017-04-18,2017-04-01,097,0306,Hernia cicatricialis
1.0,2017-04-18,2017-04-01,0112,0327,Aangeboren aandoeningen onderste extremiteit
1.0,2017-04-18,2017-04-01,50,0306,Peniscarcinoom
1.0,2017-04-18,2017-04-01,1470,0305,Frozen shoulder
1.0,2017-04-18,2017-04-01,356,0304,Zenuwherstel inclusief nemen transplantaat
1.0,2017-04-18,2017-04-01,9950,0330,Palliatieve zorg
1.0,2017-04-18,2017-04-01,0411,0327,Neurologie cerebrospinaal
1.0,2017-04-18,2017-04-01,2350,0328,Sluiten VSD
1.0,2017-04-18,2017-04-01,2365,0328,AVSD Partieel
1.0,2017-04-18,2017-04-01,1302,0305,Spondylodiscitis/osteomyelitis thoracale/lumbale wervelkolom
1.0,2017-04-18,2017-04-01,C42,0327,NAH klasse 2
1.0,2017-04-18,2017-04-01,G2,0326,Huid
1.0,2017-04-18,2017-04-01,506,8418,Overige aandoeningen onderste extremiteit
1.0,2017-04-18,2017-04-01,1395,0305,Osteoporotische inzakking
1.0,2017-04-18,2017-04-01,0218,0327,Amputatie onderste extremiteit niet gespecificeerd
1.0,2017-04-18,2017-04-01,54,0302,Globusgevoel
1.0,2017-04-18,2017-04-01,1130,0305,Benigne weke delen
1.0,2017-04-18,2017-04-01,2102,0316,hyperbilirubinemie
1.0,2017-04-18,2017-04-01,1105,0322,Hemoptoë
1.0,2017-04-18,2017-04-01,126,0313,Raynaud/acrocyanose (niet vasculitis)
1.0,2017-04-18,2017-04-01,402,0301,Infectieuze conjunctivitis
1.0,2017-04-18,2017-04-01,358,0303,Neuroblastoom
1.0,2017-04-18,2017-04-01,121,0303,Hernia femoralis / inguinalis
1.0,2017-04-18,2017-04-01,315,0304,Verwonding waarvoor axiale lap transpositie
1.0,2017-04-18,2017-04-01,045,0313,nieuwe patiënt niet verschenen op gereserveerde spreekuurtijd ('no show')
1.0,2017-04-18,2017-04-01,652,0301,(chorio)Retinitis / vasculitis
1.0,2017-04-18,2017-04-01,F34,0327,Longaandoening klasse 4
1.0,2017-04-18,2017-04-01,160,0303,"Lokale infecties van huid en subcutis, hidradenitis"
1.0,2017-04-18,2017-04-01,411,0313,Infectieuze diarree
1.0,2017-04-18,2017-04-01,2375,0328,PM lead extractie met ECC
1.0,2017-04-18,2017-04-01,3201,0316,Aspiratie corpus alienum
1.0,2017-04-18,2017-04-01,3307,0316,Fissura ani
1.0,2017-04-18,2017-04-01,4112,0316,"Urineweginfectie(s), geen anatomische afwijking"
1.0,2017-04-18,2017-04-01,G24,0307,Climacteriële problematiek
1.0,2017-04-18,2017-04-01,170,0303,"Ganglion, groot lipoom, unguis incarnatus"
1.0,2017-04-18,2017-04-01,9919,0330,"Geen neurologie, werkdiagnose overige"
1.0,2017-04-18,2017-04-01,850,0303,Urachusfistel
1.0,2017-04-18,2017-04-01,211,0304,"Mammareductie, ptosiscorrectie enkel- of dubbelzijdig"
1.0,2017-04-18,2017-04-01,267,0362,Overige abdominaalvenen
1.0,2017-04-18,2017-04-01,0591,0330,Hydrocefalus
1.0,2017-04-18,2017-04-01,9926,0330,"Geen neurologie, werkdiagnose epilepsie gegeneraliseerd"
1.0,2017-04-18,2017-04-01,203,0320,"Angina pectoris, onstabiel"
1.0,2017-04-18,2017-04-01,3340,0328,Endoprothese
1.0,2017-04-18,2017-04-01,105,0318,ERCP
1.0,2017-04-18,2017-04-01,74,0306,Urethrasteen/corpus alienum
1.0,2017-04-18,2017-04-01,97,0306,Hernia cicatricialis
1.0,2017-04-18,2017-04-01,2021,0305,Avasculaire necrose enkel/voet
1.0,2017-04-18,2017-04-01,3101,0316,Allergische rhinitis / hooikoorts
1.0,2017-04-18,2017-04-01,1796,0305,Posttraumatische afwijking bekken/heup/bovenbeen
1.0,2017-04-18,2017-04-01,1402,0322,Recidiverende infecties bij gestoorde afweer
1.0,2017-04-18,2017-04-01,1522,0322,Infecties met Non Tuberculeuze Mycobacteriën en HIV
1.0,2017-04-18,2017-04-01,D3,0326,Contactallergisch
1.0,2017-04-18,2017-04-01,9901,0322,Overige
1.0,2017-04-18,2017-04-01,116,0324,Oligo artritis - niet geclassificeerd
1.0,2017-04-18,2017-04-01,56,0306,Hypospadie
1.0,2017-04-18,2017-04-01,327,0303,Diverticulosis / -itis
1.0,2017-04-18,2017-04-01,364,0304,"CMC1 resectie artroplastiek, autoloog materiaal, ligament reconstr., kunststof gewricht"
1.0,2017-04-18,2017-04-01,509,0304,Maligne tumor niet in FG
1.0,2017-04-18,2017-04-01,0701,0330,Migraine en migraine-varianten
1.0,2017-04-18,2017-04-01,0711,0330,Spierspanningshoofdpijn
1.0,2017-04-18,2017-04-01,375,0304,Amputatie vinger partieel of geheel
1.0,2017-04-18,2017-04-01,013,0313,Analyse hypofyse-assen zonder diagnose
1.0,2017-04-18,2017-04-01,1590,0328,Longvolume reductie chirurgie
1.0,2017-04-18,2017-04-01,171,0362,Thoracaal
1.0,2017-04-18,2017-04-01,2130,0308,Tumor wervelkolom: conservatieve behandeling
1.0,2017-04-18,2017-04-01,21,0390,Consanguiniteit
1.0,2017-04-18,2017-04-01,150,0303,Decubitus ulcus
1.0,2017-04-18,2017-04-01,213,0313,Hypothyreoïdie en zwangerschap
1.0,2017-04-18,2017-04-01,1220,0308,Desobstructie extra-/intracraniele arterien
1.0,2017-04-18,2017-04-01,226,0362,Kunststof dialyse shunt
1.0,2017-04-18,2017-04-01,7804,0316,"Lyme, ziekte van"
1.0,2017-04-18,2017-04-01,820,0318,Negatieve analyse/geen G.E. diagnose
1.0,2017-04-18,2017-04-01,821,0320,Hartrevalidatie
1.0,2017-04-18,2017-04-01,2530,0308,Cervicale anterieure discectomie met spondylodese
1.0,2017-04-18,2017-04-01,8905,0316,Follow-up neonatale problematiek (niet NICU)
1.0,2017-04-18,2017-04-01,301,0320,Acuut hartfalen
1.0,2017-04-18,2017-04-01,715,0318,voorbereiding levertransplantatie (ontvanger)
1.0,2017-04-18,2017-04-01,345,0362,Uterus
1.0,2017-04-18,2017-04-01,919,0313,Overige maagaandoeningen
1.0,2017-04-18,2017-04-01,6008,0316,Von Willebrand
1.0,2017-04-18,2017-04-01,0316,0327,Tumor cerebri
1.0,2017-04-18,2017-04-01,99,0306,Geen urologische diagnose
1.0,2017-04-18,2017-04-01,B11,0307,"Begeleiding partus in verband met HELLP-syndroom, inclusief complicaties, nazorg en nacontrole"
1.0,2017-04-18,2017-04-01,1931,0305,Verworven stand- en lengteafwijking onderbeen
1.0,2017-04-18,2017-04-01,2056,0305,Hallux varus/valgus interphalangeus
1.0,2017-04-18,2017-04-01,2081,0305,Polydactylie/syndactylie/macrodactylie voet
1.0,2017-04-18,2017-04-01,A11,0327,Aanleg/reductiedefect armen
1.0,2017-04-18,2017-04-01,1803,0322,Primaire pulmonale hypertensie
1.0,2017-04-18,2017-04-01,1295,0305,Overige congenitale afwijking cervicale wervelkolom
1.0,2017-04-18,2017-04-01,1380,0305,Kyfose
1.0,2017-04-18,2017-04-01,1696,0305,Posttraumatische afwijking hand/pols
1.0,2017-04-18,2017-04-01,1701,0305,Arthrosis bekken/heup/bovenbeen
1.0,2017-04-18,2017-04-01,K20,0307,NICU kraambed wegens opname neonaat op de NICU
1.0,2017-04-18,2017-04-01,11,0329,Seksuele stoornissen en genderidentiteitsstoornissen
1.0,2017-04-18,2017-04-01,041,0389,Mechanisch/discogeen cervicaal
1.0,2017-04-18,2017-04-01,112,0362,Arteria carotis interna
1.0,2017-04-18,2017-04-01,1615,0308,Craniosynostosis: operatieve behandeling
1.0,2017-04-18,2017-04-01,945,0313,Levercirrose gecompenseerd
1.0,2017-04-18,2017-04-01,2371,0316,multipele / syndromale afwijkingen
1.0,2017-04-18,2017-04-01,1125,0308,"Supratentoriele extra-axiale tumoren, convexiteit, resectie dmv craniotomie (schedelbasis zie 1135)"
1.0,2017-04-18,2017-04-01,2110,0328,Hartteambespreking zonder operatie
1.0,2017-04-18,2017-04-01,4101,0316,Dysfunctional voiding
1.0,2017-04-18,2017-04-01,0311,0330,Neurologische complicatie alg. stofwisselingsziekte
1.0,2017-04-18,2017-04-01,4825,0308,"Behandeling kleine afwijking (o.a. huidafwijkingen, ganglion, triggerfinger, abces, osteosynthese materiaal)"
1.0,2017-04-18,2017-04-01,1402,0330,Commotio / contusio cerebri
1.0,2017-04-18,2017-04-01,113,0318,interventiescopie*
1.0,2017-04-18,2017-04-01,946,0313,Levercirrose gedecompenseerd
1.0,2017-04-18,2017-04-01,020,0313,Analyse systeemaandoening zonder diagnose
1.0,2017-04-18,2017-04-01,120,0303,Hernia diaphragmatica
1.0,2017-04-18,2017-04-01,3020,0305,Femur overig
1.0,2017-04-18,2017-04-01,206,0303,Scapula
1.0,2017-04-18,2017-04-01,1204,0330,Pseudoradiculair syndroom lumbo-sacraal
1.0,2017-04-18,2017-04-01,242,0313,Prolactinoom
1.0,2017-04-18,2017-04-01,1702,0316,bloeddrukproblemen
1.0,2017-04-18,2017-04-01,06,0310,Eczeem contactallergisch
1.0,2017-04-18,2017-04-01,13,0310,Inflammatoire dermatosen
1.0,2017-04-18,2017-04-01,7404,0316,Naevoïde afwijkingen
1.0,2017-04-18,2017-04-01,101,0318,gastroduodenoscopie
1.0,2017-04-18,2017-04-01,240,0303,Acetabulum
1.0,2017-04-18,2017-04-01,03,0320,"AP, nog geen ischemie aangetoond"
1.0,2017-04-18,2017-04-01,352,0362,Wervellichamen en bogen
1.0,2017-04-18,2017-04-01,252,0335,Parkinson / Parkinsonisme
1.0,2017-04-18,2017-04-01,2920,0328,Longtransplantatie
1.0,2017-04-18,2017-04-01,409,0320,Overige hartritmestoornissen
1.0,2017-04-18,2017-04-01,603,0324,Morbus Paget
1.0,2017-04-18,2017-04-01,70,0306,Urethratumor
1.0,2017-04-18,2017-04-01,2543,0328,Aortawortel + (part)boog
1.0,2017-04-18,2017-04-01,1895,0305,Overige congenitale afwijking knie
1.0,2017-04-18,2017-04-01,2001,0305,Arthrosis enkel en voet
1.0,2017-04-18,2017-04-01,352,0303,Maligne neoplasma weke delen
1.0,2017-04-18,2017-04-01,804,0324,ICC
1.0,2017-04-18,2017-04-01,B14,0327,Amputatie B.E. gecompliceerd
1.0,2017-04-18,2017-04-01,1260,0305,Torticollis
1.0,2017-04-18,2017-04-01,10,0306,(bij)Niertumor
1.0,2017-04-18,2017-04-01,904,0320,Begeleiding hartlongtransplantatie
1.0,2017-04-18,2017-04-01,D22,0327,NMA klasse 2
1.0,2017-04-18,2017-04-01,311,0362,Hart
1.0,2017-04-18,2017-04-01,910,0318,Preoperatief consult bij niet G.E. patiënt
1.0,2017-04-18,2017-04-01,2345,0328,Sluiten ASD
1.0,2017-04-18,2017-04-01,0211,0330,Neoplasma intracranieel extracerebraal
1.0,2017-04-18,2017-04-01,2031,0305,Platvoet/spreidvoet
1.0,2017-04-18,2017-04-01,7504,0316,Afwijkende hielprik
1.0,2017-04-18,2017-04-01,1203,0322,Gastric Astma
1.0,2017-04-18,2017-04-01,1302,0322,Goedaardige tumoren
1.0,2017-04-18,2017-04-01,A21,0327,Multitrauma klasse 1
1.0,2017-04-18,2017-04-01,1752,0305,Congenitale dysplasie os pubis
1.0,2017-04-18,2017-04-01,1603,0322,Sarcoidose
1.0,2017-04-18,2017-04-01,068,0306,Overige (intra)scrotumpathologie (inclusief testis bij prostaatcarcinoom)
1.0,2017-04-18,2017-04-01,B1,0326,Allergische rhinitis/conjunctivitis/astma
1.0,2017-04-18,2017-04-01,B25,0327,Heupexarticulatie of proximaal hiervan
1.0,2017-04-18,2017-04-01,101,0306,Epispadie
1.0,2017-04-18,2017-04-01,C34,0327,CVA klasse 4
1.0,2017-04-18,2017-04-01,52,0306,Balanitis
1.0,2017-04-18,2017-04-01,1710,0305,Chronische bursitis
1.0,2017-04-18,2017-04-01,511,0304,Maligne tumor in FG waarvoor transp. of transpl. <1%
1.0,2017-04-18,2017-04-01,118,0318,sondeplaatsing maag/duodenum/colon
1.0,2017-04-18,2017-04-01,122,0313,Arteriële trombose en embolie
1.0,2017-04-18,2017-04-01,124,0313,Atherosclerose extremiteiten/perifeer vaatlijden
1.0,2017-04-18,2017-04-01,124,0304,"Hals- onderkincorrectie, platysma, plastiek, open procedure"
1.0,2017-04-18,2017-04-01,394,0304,Correctie onderarm deficienties
1.0,2017-04-18,2017-04-01,305,0389,Transport patiënt buiten het OK-complex
1.0,2017-04-18,2017-04-01,964,0313,Maligniteit pancreas
1.0,2017-04-18,2017-04-01,749,0313,Overige hemorragische diathese obv stollingstoornis nno
1.0,2017-04-18,2017-04-01,2415,0328,CABG (1 art.) + MVR
1.0,2017-04-18,2017-04-01,901,0301,Glaucoom risico / oculaire hypertensie
1.0,2017-04-18,2017-04-01,E00,0307,spoedeisend consult Endocrinologie
1.0,2017-04-18,2017-04-01,05,0302,ICC
1.0,2017-04-18,2017-04-01,858,0303,Overige congenitale uterus afwijking
1.0,2017-04-18,2017-04-01,920,0313,Coeliakie/malabsorptie
1.0,2017-04-18,2017-04-01,00,0329,Traject
1.0,2017-04-18,2017-04-01,7107,0316,Hyperthyreoïdie (exclusief schilkliernodi)
1.0,2017-04-18,2017-04-01,32,0306,Blaasinfectie
1.0,2017-04-18,2017-04-01,42,0306,Prostaatontsteking/abces
1.0,2017-04-18,2017-04-01,43,0306,Prostatodynie/CPPS
1.0,2017-04-18,2017-04-01,3411,0316,Screening cardiale problemen
1.0,2017-04-18,2017-04-01,070,0313,Darmtransplantatietraject ontvanger
1.0,2017-04-18,2017-04-01,074,0304,Inductie weefselgroei
1.0,2017-04-18,2017-04-01,2601,0308,"Congenitale afwijkingen wervelkolom, conservatieve behandeling"
1.0,2017-04-18,2017-04-01,303,0301,Ontsteking
1.0,2017-04-18,2017-04-01,3512,0316,Microcefalie
1.0,2017-04-18,2017-04-01,0812,0330,Polyneuropathie anderszins
1.0,2017-04-18,2017-04-01,323,0335,Artrose
1.0,2017-04-18,2017-04-01,557,0301,Nastaar
1.0,2017-04-18,2017-04-01,131,0313,Vena cava syndroom nno
1.0,2017-04-18,2017-04-01,090,0389,Coccygodynie
1.0,2017-04-18,2017-04-01,367,0303,Maligne neoplasma lever (inclusief metastase)
1.0,2017-04-18,2017-04-01,340,0303,Obstipatie
1.0,2017-04-18,2017-04-01,199,0362,Crurale bypass
1.0,2017-04-18,2017-04-01,048,0313,overlijden/lijkschouwing bij niet openstaande DBC
1.0,2017-04-18,2017-04-01,16,0390,Chromosomale afwijkingen
1.0,2017-04-18,2017-04-01,350,0303,Maligne melanoom van huid
1.0,2017-04-18,2017-04-01,0501,0330,Morbus Parkinson
1.0,2017-04-18,2017-04-01,215,0303,Falangen van de hand
1.0,2017-04-18,2017-04-01,G16,0307,Benigne adnexafwijking
1.0,2017-04-18,2017-04-01,845,0303,Pectus excavatum / carinatum
1.0,2017-04-18,2017-04-01,1414,0316,kolonisatie
1.0,2017-04-18,2017-04-01,431,0304,Ligament reconstructie incl peestransplantaat
1.0,2017-04-18,2017-04-01,041,0304,Transplantatie <1% niet in FG
1.0,2017-04-18,2017-04-01,1401,0308,Infectie hoofd: conservatieve behandeling
1.0,2017-04-18,2017-04-01,5101,0316,Coxitis fugax
1.0,2017-04-18,2017-04-01,7401,0316,Eczeem
1.0,2017-04-18,2017-04-01,003,0313,Analyse alg. malaise/moeheid zonder diagnose
1.0,2017-04-18,2017-04-01,3508,0316,Intracraniële bloeding
1.0,2017-04-18,2017-04-01,75,0306,Urethra(meatus) stenose/caruncula
1.0,2017-04-18,2017-04-01,9910,0322,Chronische thuisbeademing
1.0,2017-04-18,2017-04-01,0615,0327,Respiratore aandoeningen
1.0,2017-04-18,2017-04-01,325,0313,Chronische nierinsufficiëntie eGFR <30 ml/min
1.0,2017-04-18,2017-04-01,8917,0316,Geneesmiddelenallergie (inclusief latex)
1.0,2017-04-18,2017-04-01,B2,0326,B1 met oral allergy
1.0,2017-04-18,2017-04-01,B32,0327,Multipele amputaties benen
1.0,2017-04-18,2017-04-01,C36,0327,CVA klasse 6
1.0,2017-04-18,2017-04-01,903,0320,Begeleiding harttransplantatie
1.0,2017-04-18,2017-04-01,1396,0305,Posttraumatische afwijking thoracale/lumbale wervelkolom
1.0,2017-04-18,2017-04-01,1702,0305,Arthritis/osteomyelitis bekken/heup/bovenbeen
1.0,2017-04-18,2017-04-01,2135,0305,Contracturen (excl. flexiecontractuur knie)
1.0,2017-04-18,2017-04-01,K14,0307,Overige complicaties na partus uit tweede lijn met nazorg en nacontrole
1.0,2017-04-18,2017-04-01,87,0302,Infectie / benigne huidtumoren hoofd/hals
1.0,2017-04-18,2017-04-01,810,0303,Korte tongriem
1.0,2017-04-18,2017-04-01,2321,0316,tractus digestivus
1.0,2017-04-18,2017-04-01,303,0313,Urolithiasis
1.0,2017-04-18,2017-04-01,2605,0308,Spina bifida: operatieve behandeling
1.0,2017-04-18,2017-04-01,1610,0308,Craniectomie en eventueel duraverwijdingsplastiek (o.a. voor Arnold-Chiari)
1.0,2017-04-18,2017-04-01,05,0390,"Mentale ziekten, retardatie"
1.0,2017-04-18,2017-04-01,007,0313,Analyse dyspnoe zonder diagnose
1.0,2017-04-18,2017-04-01,014,0313,"Analyse klachten na tropenbezoek, zonder diagnose"
1.0,2017-04-18,2017-04-01,043,0389,Sympatalgiform cervicaal
1.0,2017-04-18,2017-04-01,1715,0308,Behandeling slit-ventrikel-syndroom
1.0,2017-04-18,2017-04-01,732,0313,Longembolie
1.0,2017-04-18,2017-04-01,3205,0308,Meer complexe neurolyse (o.a. met microscoop en/of recidief)
1.0,2017-04-18,2017-04-01,406,0303,"Aneurysma aorta abdominalis, ruptuur"
1.0,2017-04-18,2017-04-01,312,0389,Medebehandeling intensive care (incl. art.lijn)
1.0,2017-04-18,2017-04-01,022,0306,Non-refluerende mega-ureter
1.0,2017-04-18,2017-04-01,2335,0328,Mitraalklepvervanging (MVR)
1.0,2017-04-18,2017-04-01,3312,0316,Hepatitis
1.0,2017-04-18,2017-04-01,3701,0305,Open wond eenvoudig bijvoorbeeld snijwonden
1.0,2017-04-18,2017-04-01,810,0318,Oncologische behandeling bij G.I. maligniteit
1.0,2017-04-18,2017-04-01,269,0313,Overige bijnieraandoeningen
1.0,2017-04-18,2017-04-01,839,0303,Meckel's divertikel
1.0,2017-04-18,2017-04-01,66,0302,Maligne larynxtumoren stadium I en II
1.0,2017-04-18,2017-04-01,112,0318,anorectaal functieonderzoek
1.0,2017-04-18,2017-04-01,0805,0330,Mononeuritis anderszins
1.0,2017-04-18,2017-04-01,353,0301,Infectie / ontsteking
1.0,2017-04-18,2017-04-01,336,0313,Chronische hemodialyse thuis
1.0,2017-04-18,2017-04-01,401,0318,Gastritis diversen
1.0,2017-04-18,2017-04-01,751,0301,Geen DRP
1.0,2017-04-18,2017-04-01,402,0303,Carotispathologie
1.0,2017-04-18,2017-04-01,020,0304,"herstel defect niet FG met transpositie of transplantatie < 1%, incl. evt.verwijderen TE"
1.0,2017-04-18,2017-04-01,222,0313,Diabetes mellitus met secundaire complicaties
1.0,2017-04-18,2017-04-01,3405,0308,Exaeresis perifere zenuw
1.0,2017-04-18,2017-04-01,7105,0316,Grote lichaamslengte
1.0,2017-04-18,2017-04-01,3801,0308,Zenuw: re-exploratie wgs directe postoperatieve complicatie
1.0,2017-04-18,2017-04-01,1421,0330,Whiplash injury
1.0,2017-04-18,2017-04-01,3803,0305,Bevriezingen
1.0,2017-04-18,2017-04-01,G20,0307,Seksuele problematiek
1.0,2017-04-18,2017-04-01,711,0318,Benigne levertumor
1.0,2017-04-18,2017-04-01,855,0303,Hymen imperforatus
1.0,2017-04-18,2017-04-01,531,0303,nier- en pancreastransplantatie
1.0,2017-04-18,2017-04-01,960,0301,ICC
1.0,2017-04-18,2017-04-01,1502,0305,Arthritis/osteomyelitis elleboog/onderarm
1.0,2017-04-18,2017-04-01,1408,0316,peritonitis
1.0,2017-04-18,2017-04-01,421,0304,Fractuur / luxatie carpalia operatief
1.0,2017-04-18,2017-04-01,12,0302,"Cerumen, radikaalholte, otitis ext., corp. alienum"
1.0,2017-04-18,2017-04-01,512,0313,Artritis psoriatica
1.0,2017-04-18,2017-04-01,1315,0308,"Epiduraal of subacuut subduraal hematoom, schedel: evacuatie dmv craniotomie"
1.0,2017-04-18,2017-04-01,916,0313,Erosieve gastritis en duodenitis
1.0,2017-04-18,2017-04-01,1898,0305,Pijn e.c.i. knie
1.0,2017-04-18,2017-04-01,093,0313,Aandoeningen van bewegingsstelsel en bindweefsel
1.0,2017-04-18,2017-04-01,095,0313,Loopstoornis (mobiliteitsproblematiek)
1.0,2017-04-18,2017-04-01,1801,0305,Arthrosis knie
1.0,2017-04-18,2017-04-01,1803,0305,Loslating/infectie/malpositie prothese knie
1.0,2017-04-18,2017-04-01,1701,0322,Pleurale aandoeningen
1.0,2017-04-18,2017-04-01,6116,0316,Maligniteit nier
1.0,2017-04-18,2017-04-01,16,0306,Lymfnodi niertumor
1.0,2017-04-18,2017-04-01,312,0324,Morbus Wegener
1.0,2017-04-18,2017-04-01,252,0303,Knie (inclusief meniscusletsel)
1.0,2017-04-18,2017-04-01,1601,0305,Arthrosis hand/pols
1.0,2017-04-18,2017-04-01,011,0389,Hortonse neuralgie / cluster headache
1.0,2017-04-18,2017-04-01,243,0304,"Chordectomie, correctie Peyronie"
1.0,2017-04-18,2017-04-01,334,0303,Maligne neoplasma recto-sigmoïd overgang
1.0,2017-04-18,2017-04-01,371,0304,"Excochleatie, sequestrectomie, exostose, correctie carpal bossing"
1.0,2017-04-18,2017-04-01,102,0361,Gastro-enterologische tumoren
1.0,2017-04-18,2017-04-01,011,0313,Analyse hemorrhagische diathese zonder diagnose
1.0,2017-04-18,2017-04-01,2341,0316,tractus urogenitalis
1.0,2017-04-18,2017-04-01,322,0303,Benigne neoplasma intestinum
1.0,2017-04-18,2017-04-01,6103,0316,"Goedaardige tumoren / zwellingen (bv. fibroom, lipoom)"
1.0,2017-04-18,2017-04-01,396,0304,Pollicisatie
1.0,2017-04-18,2017-04-01,064,0313,colonoscopie op verzoek van derden
1.0,2017-04-18,2017-04-01,G99,0327,Overige chronische pijn
1.0,2017-04-18,2017-04-01,359,0303,Overige oncologische diagnosen
1.0,2017-04-18,2017-04-01,141,0303,Bursitis prepatellaris
1.0,2017-04-18,2017-04-01,183,0304,Le Fort I
1.0,2017-04-18,2017-04-01,732,0318,Choledocholithiasis
1.0,2017-04-18,2017-04-01,3310,0316,Gastro-oesofageale reflux
1.0,2017-04-18,2017-04-01,08,0310,"Eczeem, overig"
1.0,2017-04-18,2017-04-01,907,0318,Cardiologie
1.0,2017-04-18,2017-04-01,25,0310,Vasculaire dermatosen
1.0,2017-04-18,2017-04-01,28,0310,Geen dermatologische diagnose
1.0,2017-04-18,2017-04-01,311,0313,Hypertensie
1.0,2017-04-18,2017-04-01,092,0313,Delier
1.0,2017-04-18,2017-04-01,6002,0316,"Anemie, multiple transfusies (bv. sferocytose)"
1.0,2017-04-18,2017-04-01,7503,0316,Metabole ziekte
1.0,2017-04-18,2017-04-01,1220,0305,H.N.P. cervicale wervelkolom
1.0,2017-04-18,2017-04-01,A23,0327,Multitrauma klasse 3
1.0,2017-04-18,2017-04-01,093,0306,Infertiliteit
1.0,2017-04-18,2017-04-01,C4,0326,"Overig niet allergisch, bovenste en/of onderste luchtwegen"
1.0,2017-04-18,2017-04-01,41,0306,BPH/BH obstructie
1.0,2017-04-18,2017-04-01,1695,0305,Instabiliteit hand/pols
1.0,2017-04-18,2017-04-01,077,0313,Niertransplantatietraject donor
1.0,2017-04-18,2017-04-01,075,0313,Partiële levertransplantatietraject donor
1.0,2017-04-18,2017-04-01,1499,0330,"Overig letsel, intoxicatie"
1.0,2017-04-18,2017-04-01,222,0303,Tibia (± fibula) n.n.o. (exclusief enkel)
1.0,2017-04-18,2017-04-01,806,0320,Follow-up na operatie hartklepafwijking
1.0,2017-04-18,2017-04-01,1240,0308,Decompressie herseninfarct dmv craniotomie en eventuele duraverwijdingsplastiek
1.0,2017-04-18,2017-04-01,38,0302,Congenitale neusafwijkingen
1.0,2017-04-18,2017-04-01,5004,0316,Kawasaki
1.0,2017-04-18,2017-04-01,99,0310,Niet benoembaar
1.0,2017-04-18,2017-04-01,0601,0330,Epilepsie gegeneraliseerd
1.0,2017-04-18,2017-04-01,5199,0316,Overige orthopedische aandoeningen
1.0,2017-04-18,2017-04-01,1930,0305,Congenitale stand- en lengteafwijking onderbeen
1.0,2017-04-18,2017-04-01,718,0324,Spondylodiscitis / Osteomyelitis
